ATS_CODE	BORO	BORONUM	LOC_CODE	SCHOOLNAME	SCH_TYPE	MANAGED_BY	GEO_DISTRI	ADMIN_DIST	ADDRESS	STATE_CODE	ZIP	PRINCIPAL	PRIN_PH	FAX	GRADES	City
25Q244 	Q	4.0	Q244	THE ACTIVE LEARNING ELEMENTARY SCHOOL	Early Childhood	1.0	25	25.0	137-20 FRANKLIN AVENUE	NY	11355	IVAN TOLENTINO	718-445-5730	718-445-5856	PK,0K,01,02,03,SE	QUEENS
24Q305 	Q	4.0	Q305	LEARNERS AND LEADERS	Early Childhood	1.0	24	24.0	378 SENECA AVENUE	NY	11385	LYNN BOTFELD	718-366-1061	718-366-4301	PK,0K,01,02,03,SE	QUEENS
24Q307 	Q	4.0	Q307	PIONEER ACADEMY	Early Childhood	1.0	24	24.0	40-20 100TH STREET	NY	11368	CECILIA JACKSON	718-779-5068	718-779-5109	PK,0K,01,02,03,SE	QUEENS
25Q792 	Q	4.0	Q792	NORTH QUEENS COMMUNITY HIGH SCHOOL	High school	1.0	25	25.0	141-25 77TH ROAD	NY	11367	WINSTON MCCARTHY	718-380-1650	718-380-2189	09,10,11,12	QUEENS
31R065 	R	5.0	R065	ACADEMY OF INNOVATIVE LEARNING	Early Childhood	1.0	31	31.0	98 GRANT STREET	NY	10301	SOPHIE SCAMARDELLA	718-981-5034	718-981-6109	PK,0K,01,02,03,SE	STATEN ISLAND
11X189 	X	2.0	X189	CORNERSTONE ACADEMY FOR SOCIAL ACTION	Elementary	1.0	11	11.0	3441 STEENWICK AVENUE	NY	10475	MALISSA MOOTOO	718-794-6160	718-794-6170	PK,0K,01,02,03,04,05,SE	BRONX
12X248 	X	2.0	X248	METROPOLITAN HIGH SCHOOL, THE	High school	1.0	12	12.0	1180 REV. J.A. POLITE AVE.	NY	10459	CARLA THEODOROU	718-991-4634	718-542-7294	09,10,11,12,SE	BRONX
12X278 	X	2.0	X278	PEACE AND DIVERSITY ACADEMY	High school	1.0	12	12.0	1180 REV. J.A. POLITE AVE.	NY	10459	ANDREW TURAY	718-991-1855	718-991-2998	09,10,11,12,SE	BRONX
84X347	X	2.0	X347	INTERNATIONAL LEADERSHIP CHARTER SCHOOL	High school	2.0	10	84.0	2900 EXTERIOR STREET	NY	10463	Elaine Ruiz Lopez	718-562-2300	718-562-2335	09,10,11,12	BRONX
84X398	X	2.0	X398	BRONX COMMUNITY CHARTER SCHOOL	Elementary	2.0	10	84.0	2348 Webster	NY	10458	Martha Andrews/Sasha Wilson	718-584-1400	718-584-2800	0K,01,02,03,04,05	BRONX
84X419	X	2.0	X419	BRONX ACADEMY OF PROMISE CHARTER SCHOOL	Elementary	2.0	9	84.0	1166 River Avenue	NY	10452	Catherine Jackvony	718-681-8275	718-681-8225	0K,01,02,03,04	BRONX
13K003 	K	2.0	K003	P.S. 003 THE BEDFORD VILLAGE	Elementary	1.0	13	13.0	50 JEFFERSON AVENUE	NY	11216	KRISTINA BEECHER	718-622-2960	718-623-3193	PK,0K,01,02,03,04,05,SE	BROOKLYN
75K004 	K	2.0	K004	P.S. K004	K-8	1.0	19	75.0	530 STANLEY AVENUE	NY	11207	DEBORAH EVANS	718-498-6680	718-927-3554	PK,0K,01,02,03,04,05,06,SE	BROOKLYN
16K005 	K	2.0	K005	P.S. 005 DR. RONALD MCNAIR	Elementary	1.0	16	16.0	820 HANCOCK STREET	NY	11233	LENA GATES	718-574-2333	718-574-3925	PK,0K,01,02,03,04,05,SE	BROOKLYN
17K006 	K	2.0	K006	P.S. 006	Elementary	1.0	17	17.0	43 SNYDER AVENUE	NY	11226	ELLEN CARLISLE	718-856-6560	718-856-7493	0K,01,02,03,04,05,SE	BROOKLYN
19K007 	K	2.0	K007	P.S. 007 ABRAHAM LINCOLN	Elementary	1.0	19	19.0	858 JAMAICA AVENUE	NY	11208	NYDIA ACEVEDO	718-647-3600	718-827-4004	PK,0K,01,02,03,04,SE	BROOKLYN
13K008 	K	2.0	K008	P.S. 008 ROBERT FULTON	Elementary	1.0	13	13.0	37 HICKS STREET	NY	11201	SETH PHILLIPS	718-834-6740	718-834-7690	PK,0K,01,02,03,04,05,SE	BROOKLYN
13K009 	K	2.0	K009	P.S. 009 TEUNIS G. BERGEN	Elementary	1.0	13	13.0	80 UNDERHILL AVENUE	NY	11238	Sandra D'Avilar	718-638-3260	718-622-2961	PK,0K,01,02,03,04,05,SE	BROOKLYN
15K010 	K	2.0	K010	MAGNET SCHOOL OF MATH, SCIENCE AND DESIGN TECHNOLO	Elementary	1.0	15	15.0	511 7 AVENUE	NY	11215	LAURA SCOTT	718-965-1190	718-369-1736	PK,0K,01,02,03,04,05,SE	BROOKLYN
13K011 	K	2.0	K011	P.S. 011 PURVIS J. BEHAN	Elementary	1.0	13	13.0	419 WAVERLY AVENUE	NY	11238	ALONTA WRIGHTON	718-638-2661	718-622-3028	PK,0K,01,02,03,04,05,SE	BROOKLYN
17K012 	K	2.0	K012	P.S. 012	Elementary	1.0	23	17.0	430 HOWARD AVENUE	NY	11233	NYREE DIXON	718-953-4569	718-953-4428	PK,0K,01,02,03,04,05,SE	BROOKLYN
19K013 	K	2.0	K013	P.S. 013 ROBERTO CLEMENTE	Elementary	1.0	19	19.0	557 PENNSYLVANIA AVENUE	NY	11207	BARBARA ASHBY	718-498-3717	718-345-2396	PK,0K,01,02,03,04,05,SE	BROOKLYN
22K014 	K	2.0	K014	J.H.S. 014 SHELL BANK	Junior High-Intermediate-Middle	1.0	22	22.0	2424 BATCHELDER STREET	NY	11235	ANNE TULLY	718-743-0220	718-769-8632	06,07,08,SE	BROOKLYN
15K015 	K	2.0	K015	P.S. 015 PATRICK F. DALY	Elementary	1.0	15	15.0	71 SULLIVAN STREET	NY	11231	PEGGY WYNS-MADISON	718-330-9280	718-596-2576	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K016 	K	2.0	K016	P.S. 016 LEONARD DUNKLY	Elementary	1.0	14	14.0	157 WILSON STREET	NY	11211	MARY RENNY	718-782-5352	718-486-8447	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K017 	K	2.0	K017	P.S. 017 HENRY D. WOODWORTH	Elementary	1.0	14	14.0	208 NORTH  5 STREET	NY	11211	Dr. Robert Marchi	718-387-2929	718-302-2311	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K018 	K	2.0	K018	P.S. 018 EDWARD BUSH	Elementary	1.0	14	14.0	101 MAUJER STREET	NY	11206	KAREN FORD	718-387-3241	718-599-7744	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K019 	K	2.0	K019	P.S. 019 ROBERTO CLEMENTE	Elementary	1.0	14	14.0	325 SOUTH  3 STREET	NY	11211	MARIA WITHERSPOON	718-387-7820	718-782-2446	0K,01,02,03,04,05,SE	BROOKLYN
13K020 	K	2.0	K020	P.S. 020 CLINTON HILL	Elementary	1.0	13	13.0	225 ADELPHI STREET	NY	11205	L BARBERA	718-834-6744	718-243-0712	PK,0K,01,02,03,04,05,SE	BROOKLYN
16K021 	K	2.0	K021	P.S. 021 CRISPUS ATTUCKS	Elementary	1.0	16	16.0	180 CHAUNCEY STREET	NY	11233	HAROLD ANDERSON	718-493-9681	718-953-3980	PK,0K,01,02,03,04,05,SE	BROOKLYN
17K022 	K	2.0	K022	P.S. 022	Elementary	1.0	17	17.0	443 ST MARKS AVENUE	NY	11238	Carlen Padmore-Gateau	718-857-4503	718-857-4464	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K023 	K	2.0	K023	P.S. 023 CARTER C. WOODSON	Elementary	1.0	14	14.0	545 WILLOUGHBY AVENUE	NY	11206	SHARON MEADE	718-387-0375	718-302-2312	PK,0K,01,02,03,04,05,SE	BROOKLYN
15K024 	K	2.0	K024	P.S. 024	Elementary	1.0	15	15.0	427 38 STREET	NY	11232	CHRISTINA FUENTES	718-832-9366	718-832-9360	PK,0K,01,02,03,04,05,SE	BROOKLYN
16K025 	K	2.0	K025	P.S. 025 EUBIE BLAKE SCHOOL	Elementary	1.0	16	16.0	787 LAFAYETTE AVENUE	NY	11221	ANITA COLEY	718-574-2336	718-455-5838	PK,0K,01,02,03,04,05,SE	BROOKLYN
16K026 	K	2.0	K026	P.S. 026 JESSE OWENS	Elementary	1.0	16	16.0	1010 LAFAYETTE AVENUE	NY	11221	MICHELE ASHLEY	718-919-5707	718-574-2803	PK,0K,01,02,03,04,05,SE	BROOKLYN
16K028 	K	2.0	K028	P.S. 028 THE WARREN PREP ACADEMY	Elementary	1.0	16	16.0	1001 HERKIMER STREET	NY	11233	SADIE SILVER	718-467-2865	718-953-4189	PK,0K,01,02,03,04,05,SE	BROOKLYN
15K029 	K	2.0	K029	P.S. 029 JOHN M. HARRIGAN	Elementary	1.0	15	15.0	425 HENRY STREET	NY	11201	Melanie Raneri Woods	718-330-9277	718-596-1887	PK,0K,01,02,03,04,05,SE	BROOKLYN
20K030 	K	2.0	K030	I.S. 30 MARY WHITE OVINGTON	Junior High-Intermediate-Middle	1.0	20	20.0	415 OVINGTON AVENUE	NY	11209	Carol Heeraman	718-491-5684	718-491-0071	06,07,08,SE	BROOKLYN
14K031 	K	2.0	K031	P.S. 031 SAMUEL F. DUPONT	Elementary	1.0	14	14.0	75 MESEROLE AVENUE	NY	11222	Mary J. Scarlato	718-383-8998	718-383-5652	PK,0K,01,02,03,04,05,SE	BROOKLYN
15K032 	K	2.0	K032	P.S. 032 SAMUELS MILLS SPROLE	Elementary	1.0	15	15.0	317 HOYT STREET	NY	11231	DEBORAH ANN FLORIO	718-330-9295	718-797-4362	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K034 	K	2.0	K034	P.S. 034 OLIVER H. PERRY	Elementary	1.0	14	14.0	131 NORMAN AVENUE	NY	11222	ALICJA WINNICKI	718-389-5842	718-389-0356	PK,0K,01,02,03,04,05,SE	BROOKLYN
16K035 	K	2.0	K035	M.S. 035 STEPHEN DECATUR	Junior High-Intermediate-Middle	1.0	16	16.0	272 MCDONOUGH STREET	NY	11233	Jacklyn Charles-Marcus	718-574-2345	718-452-1273	06,07,08,SE	BROOKLYN
75K036 	K	2.0	K036	P.S. K036	K-12 all grades	1.0	19	75.0	2045 LINDEN BOULEVARD	NY	11207	JOHANNA SCHNEIDER	718-272-6483	718-272-6287	0K,01,02,03,04,05,06,07,08,09,10,11,12,SE	BROOKLYN
15K038 	K	2.0	K038	P.S. 038 THE PACIFIC	Elementary	1.0	15	15.0	450 PACIFIC STREET	NY	11217	YOLANDA RAMIREZ	718-330-9305	718-802-9542	PK,0K,01,02,03,04,05,SE	BROOKLYN
15K039 	K	2.0	K039	P.S. 039 HENRY BRISTOW	Elementary	1.0	15	15.0	417 6 AVENUE	NY	11215	ANITA DE PAZ	718-330-9310	718-832-2010	PK,0K,01,02,03,04,05,SE	BROOKLYN
16K040 	K	2.0	K040	P.S. 040 GEORGE W. CARVER	Elementary	1.0	16	16.0	265 RALPH AVENUE	NY	11233	LEONIE HIBBERT	718-574-2353	718-453-0686	PK,0K,01,02,03,04,05,SE	BROOKLYN
23K041 	K	2.0	K041	P.S. 041 FRANCIS WHITE	K-8	1.0	23	23.0	411 THATFORD AVENUE	NY	11212	Theresa Siegel	718-495-7732	718-346-2141	0K,01,02,03,04,05,06,07,08,SE	BROOKLYN
13K044 	K	2.0	K044	P.S. 044 MARCUS GARVEY	Elementary	1.0	13	13.0	432 MONROE STREET	NY	11221	VALERIE TAYLOR	718-834-6939	718-574-8501	PK,0K,01,02,03,04,05,SE	BROOKLYN
32K045 	K	2.0	K045	P.S. 045 HORACE E. GREENE	Elementary	1.0	32	32.0	84 SCHAEFER STREET	NY	11207	Tracey Lott-Davis	718-574-0235	718-574-1043	PK,0K,01,02,03,04,05,SE	BROOKLYN
13K046 	K	2.0	K046	P.S. 046 EDWARD C. BLUM	Elementary	1.0	13	13.0	100 CLERMONT AVENUE	NY	11205	KARYN NICHOLSON	718-834-7694	718-243-0726	PK,0K,01,02,03,04,05,SE	BROOKLYN
20K048 	K	2.0	K048	P.S. 048 MAPLETON	Elementary	1.0	20	20.0	6015 18 AVENUE	NY	11204	DIANE PICUCCI	718-232-3873	718-232-3451	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K050 	K	2.0	K050	J.H.S. 050 JOHN D. WELLS	Junior High-Intermediate-Middle	1.0	14	14.0	183 SOUTH  3 STREET	NY	11211	DENISE JAMISON	718-387-4184	718-302-2320	06,07,08,SE	BROOKLYN
15K051 	K	2.0	K051	M.S. 51 WILLIAM ALEXANDER	Junior High-Intermediate-Middle	1.0	15	15.0	350 5 AVENUE	NY	11215	Lenore Berner	718-369-7603	718-499-4948	06,07,08,SE	BROOKLYN
22K052 	K	2.0	K052	P.S. 052 SHEEPSHEAD BAY	Elementary	1.0	22	22.0	2675 EAST  29 STREET	NY	11235	ILENE ALTSCHUL	718-648-0882	718-648-4636	PK,0K,01,02,03,04,05,SE	BROOKLYN
75K053 	K	2.0	K053	P.S. K053	K-12 all grades	1.0	19	75.0	720 LIVONIA AVENUE	NY	11207	Heather Leykam	718-498-1190	718-345-2170	0K,01,02,03,04,05,06,07,08,09,10,11,12,SE	BROOKLYN
13K054 	K	2.0	K054	P.S. 054 SAMUEL C. BARNES	Elementary	1.0	13	13.0	195 SANFORD STREET	NY	11205	LORNA KHAN	718-834-6752	718-852-8129	PK,0K,01,02,03,04,05,SE	BROOKLYN
13K056 	K	2.0	K056	P.S. 056 LEWIS H. LATIMER	Elementary	1.0	13	13.0	170 GATES AVENUE	NY	11238	Deborah Clark-Johnson	718-857-3149	718-783-7379	PK,0K,01,02,03,04,05,SE	BROOKLYN
16K057 	K	2.0	K057	J.H.S. 057 WHITELAW REID	Junior High-Intermediate-Middle	1.0	16	16.0	125 STUYVESANT AVENUE	NY	11221	CELESTE DOUGLAS	718-574-2357	718-453-0577	06,07,08,SE	BROOKLYN
15K058 	K	2.0	K058	P.S. 058 THE CARROLL	Elementary	1.0	15	15.0	330 SMITH STREET	NY	11231	GISELLE MCGEE	718-330-9322	718-596-2969	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K059 	K	2.0	K059	P.S. 059 WILLIAM FLOYD	Elementary	1.0	14	14.0	211 THROOP AVENUE	NY	11206	DAWN BEST	718-443-3600	718-574-6634	PK,0K,01,02,03,04,05,SE	BROOKLYN
17K061 	K	2.0	K061	M.S. 061 GLADSTONE H. ATWELL	Junior High-Intermediate-Middle	1.0	17	17.0	400 EMPIRE BOULEVARD	NY	11225	SANDRA TAYLOR	718-774-1002	718-467-4335	06,07,08,SE	BROOKLYN
20K062 	K	2.0	K062	J.H.S. 062 DITMAS	Junior High-Intermediate-Middle	1.0	20	20.0	700 CORTELYOU ROAD	NY	11218	BARRY KEVORKIAN	718-941-5450	718-693-7433	06,07,08,SE	BROOKLYN
19K065 	K	2.0	K065	P.S. 065 - THE LITTLE RED SCHOOL HOUSE	Elementary	1.0	19	19.0	696 JAMAICA AVENUE	NY	11208	DAYSI GARCIA	718-235-2223	718-235-2033	0K,01,02,03,04,05,SE	BROOKLYN
18K066 	K	2.0	K066	P.S. 66	K-8	1.0	18	18.0	845 EAST  96 STREET	NY	11236	Lucille Jackson	718-922-3505	718-922-3105	PK,0K,01,02,03,04,05,06,07,08,SE	BROOKLYN
13K067 	K	2.0	K067	P.S. 067 CHARLES A. DORSEY	Elementary	1.0	13	13.0	51 SAINT EDWARDS STREET	NY	11205	CORINNE SEABROOK	718-834-6756	718-834-6719	PK,0K,01,02,03,04,05,SE	BROOKLYN
18K068 	K	2.0	K068	I.S. 068 ISAAC BILDERSEE	Junior High-Intermediate-Middle	1.0	18	18.0	956 EAST  82 STREET	NY	11236	Merve Williams	718-241-4800	718-241-5582	06,07,08,SE	BROOKLYN
20K069 	K	2.0	K069	P.S. 69 VINCENT D. GRIPPO SCHOOL	Elementary	1.0	20	20.0	6302 9TH AVENUE	NY	11220	JAYNEMARIE CAPETANAKIS	718-833-6710	718-833-9781	0K,01,02,03,04,05,SE	BROOKLYN
14K071 	K	2.0	K071	JUAN MOREL CAMPOS SECONDARY SCHOOL	Secondary School	1.0	14	14.0	215 HEYWARD STREET	NY	11206	HOWARD FINEMAN	718-302-7900	718-302-7979	06,07,08,09,10,11,12,SE	BROOKLYN
23K073 	K	2.0	K073	P.S. 073 THOMAS S. BOYLAND	K-8	1.0	23	23.0	251 MCDOUGAL STREET	NY	11233	JOELLE MCKEN	718-573-0288	718-455-1835	PK,0K,01,02,03,04,05,06,07,08,SE	BROOKLYN
32K075 	K	2.0	K075	P.S. 075 MAYDA CORTIELLA	Elementary	1.0	32	32.0	95 GROVE STREET	NY	11221	Christopher Tricarico	718-574-0244	718-574-1051	PK,0K,01,02,03,04,05,SE	BROOKLYN
75K077 	K	2.0	K077	P.S. K077	K-12 all grades	1.0	13	75.0	62 PARK PLACE	NY	11217	Merryl Redner-Cohen	718-789-1191	718-857-2667	0K,01,02,03,04,05,06,07,08,09,10,11,12,SE	BROOKLYN
22K078 	K	2.0	K078	J.H.S. 078 ROY H. MANN	Junior High-Intermediate-Middle	1.0	22	22.0	1420 EAST  68 STREET	NY	11234	Jacek Polubiec	718-763-4701	718-251-3439	06,07,08,SE	BROOKLYN
16K081 	K	2.0	K081	P.S. 081 THADDEUS STEVENS	Elementary	1.0	16	16.0	990 DEKALB AVENUE	NY	11221	CHERYL AULT- BAKER	718-574-2365	718-919-9872	PK,0K,01,02,03,04,05,SE	BROOKLYN
14K084 	K	2.0	K084	P.S. 084 JOSE DE DIEGO	Elementary	1.0	14	14.0	250 BERRY STREET	NY	11211	Sereida Rodriguez	718-384-8063	718-302-2313	PK,0K,01,02,03,04,05,SE	BROOKLYN
32K086 	K	2.0	K086	P.S. 086 THE IRVINGTON	Elementary	1.0	32	32.0	220 IRVING AVENUE	NY	11237	MABEL SARDUY	718-574-0252	718-919-1839	0K,01,02,03,04,05,SE	BROOKLYN
15K088 	K	2.0	K088	J.H.S. 088 PETER ROUGET	Junior High-Intermediate-Middle	1.0	15	15.0	544 7 AVENUE	NY	11215	Ailene Altman Mitchell	718-788-4482	718-768-0213	06,07,08,SE	BROOKLYN
21K090 	K	2.0	K090	P.S. 90 EDNA COHEN SCHOOL	Elementary	1.0	21	21.0	2840 WEST  12 STREET	NY	11224	GRETA HAWKINS	718-266-8090	718-266-7018	PK,0K,01,02,03,04,05,SE	BROOKLYN
17K091 	K	2.0	K091	P.S. 091 THE ALBANY AVENUE SCHOOL	Elementary	1.0	17	17.0	532 ALBANY AVENUE	NY	11203	Tessa Alleyne	718-756-0243	718-221-1316	PK,0K,01,02,03,04,05,SE	BROOKLYN
17K092 	K	2.0	K092	P.S. 092 ADRIAN HEGEMAN	Elementary	1.0	17	17.0	601 PARKSIDE AVENUE	NY	11226	Ms. Diana Rahmaan	718-462-2087	718-284-8289	PK,0K,01,02,03,04,05,SE	BROOKLYN
13K093 	K	2.0	K093	P.S. 093 WILLIAM H. PRESCOTT	Elementary	1.0	13	13.0	31 NEW YORK AVENUE	NY	11216	SANDRA PHILIP	718-604-7363	718-771-1369	PK,0K,01,02,03,04,05,SE	BROOKLYN
15K094 	K	2.0	K094	P.S. 094 THE HENRY LONGFELLOW	Elementary	1.0	15	15.0	5010 6 AVENUE	NY	11220	JANETTE CABAN	718-435-6034	718-871-6251	PK,0K,01,02,03,04,05,SE	BROOKLYN
21K337 	K	2.0	K337	INTERNATIONAL HIGH SCHOOL	High school	1.0	21	21.0	2630 BENSON AVENUE	NY	11214	Michael F. Soet	718-333-7860	718-333-7861	09,10,11,12	BROOKLYN
24Q296 	Q	4.0	Q296	PAN AMERICAN INTERNATIONAL HIGH SCHOOL	High school	1.0	24	24.0	45-10 94TH STREET	NY	11373	MARCELLA BARROS	718-271-3602	718-271-4041	09,10,11,12	QUEENS
18K366 	K	2.0	K366	THE SCIENCE AND MEDICINE MIDDLE SCHOOL	Junior High-Intermediate-Middle	1.0	18	18.0	965 EAST 107TH STREET	NY	11236	Ingrid Thomas-Clark	718-688-6400	718-688-6401	06,07,SE	BROOKLYN
15K667 	K	1.0	K667	SUNSET PARK HIGH SCHOOL	High school	1.0	15	15.0	153 35TH STREET	NY	11232	CORINNE VINAL	718-840-1900	718-840-1925	09,10,SE	BROOKLYN
18K673 	K	2.0	K673	EAST BROOKLYN COMMUNITY HIGH SCHOOL	High school	1.0	18	18.0	965 EAST 107TH STREET	NY	11236	PATRICK MCGILLICUDDY	718-688-6450	718-688-6451	09,10,11,12,SE	BROOKLYN
13K674 	K	2.0	K674	CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHI	High school	1.0	13	13.0	105 JOHNSON STREET	NY	11201	CHRIS AGUIRRE	718-875-1473	718-875-1947	09,10,11,SE	BROOKLYN
15K676 	K	2.0	K676	RED HOOK NEIGHBORHOOD SCHOOL	Elementary	1.0	15	15.0	27 HUNTINGTON STREET	NY	11231	ROCHEL BROWN	718-330-2238	718-596-6446	PK,0K,01,02,03,04,SE	BROOKLYN
19K677 	K	2.0	K677	EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE	Elementary	1.0	19	19.0	605 SHEPHERD AVENUE	NY	11208	JUDY TOUZIN	718-272-6075	718-272-6257	PK,0K,01,02,03,04,SE	BROOKLYN
19K678 	K	2.0	K678	EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE	Junior High-Intermediate-Middle	1.0	19	19.0	605 SHEPHERD AVENUE	NY	11208	Rose Anne Gonzalez	718-257-4061	718-257-4738	06,07,SE	BROOKLYN
20K682 	K	1.0	K682	THE ACADEMY OF TALENTED SCHOLARS	Early Childhood	1.0	20	20.0	50 AVENUE P	NY	11204	JOSEPHIN SPORTELLA-GIUST	718-621-2730	718-621-2735	0K,01,02,SE	BROOKLYN
19K683 	K	2.0	K683	THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, W	High school	1.0	19	19.0	370 FOUNTAIN AVENUE	NY	11208	JANICE ROSS	718-277-1069	718-277-1873	09,10,11,SE	BROOKLYN
20K686 	K	1.0	K686	THE BROOKLYN SCHOOL OF INQUIRY	Early Childhood	1.0	20	20.0	50 AVENUE P	NY	11204	DONNA TAYLOR	718-621-5730	718-621-5735	0K,01,02	BROOKLYN
16K688 	K	2.0	K688	THE BROOKLYN ACADEMY OF GLOBAL FINANCE	High school	1.0	16	16.0	125 STUYVESANT AVENUE	NY	11221	Kavita Gupta	718-574-3126	718-574-3681	09,10,SE	BROOKLYN
13K691	K	2.0	K691	FORT GREENE PREPARATORY ACADEMY	Junior High-Intermediate-Middle	1.0	13	13.0	100 CLERMONT AVENUE	NY	11205	PAULA LETTIERE	718-254-9401	718-254-9407	06,SE	BROOKLYN
02M151 	M	1.0	M151	PS 151	Early Childhood	1.0	2	2.0	421 EAST  88 STREET	NY	10128	SAMANTHA KAPLAN	212-534-1627	212-534-1702	0K,01,SE	NEW YORK
02M392 	M	1.0	M392	MANHATTAN BUSINESS ACADEMY	High school	1.0	2	2.0	351 WEST  18 STREET	NY	10011	KAREN POLSONETTI	212-647-1983	212-647-1989	09,10,SE	MANHATTAN
02M393 	M	1.0	M393	THE BUSINESS OF SPORTS SCHOOL	High school	1.0	2	2.0	439 WEST 49TH STREET	NY	10019	JOSHUA SOLOMON	212-246-2183	212-246-2913	09,10,SE	MANHATTAN
02M394 	M	1.0	M394	EMMA LAZARUS HIGH SCHOOL	High school	1.0	2	2.0	100 HESTER STREET	NY	10002	MELODY KELLOGG	212-925-5017	212-925-5920	09,10,11,12	MANHATTAN
02M397 	M	1.0	M397	SPRUCE STREET SCHOOL	Early Childhood	1.0	2	2.0	12 SPRUCE STREET	NY	10007	NANCY HARRIS	212-374-2353	NULL	0K,01	MANHATTAN
02M399 	M	1.0	M399	THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY	High school	1.0	2	2.0	40 IRVING PLACE	NY	10003	SANTIAGO MAYOL	212-253-2480	212-253-2539	09,10,SE	NEW YORK
03M402 	M	1.0	M402	THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS	High school	1.0	3	3.0	145 WEST  84 STREET	NY	10024	Alexandra Rathmann-Noonan	212-787-1189	212-787-1455	09,10,SE	MANHATTAN
03M403 	M	1.0	M403	THE GLOBAL LEARNING COLLABORATIVE	High school	1.0	3	3.0	145 WEST  84 STREET	NY	10024	JENNIFER ZINN	212-918-1983	212-877-1138	09,10,SE	MANHATTAN
03M404 	M	1.0	M404	INNOVATION DIPLOMA PLUS	High school	1.0	3	3.0	145 WEST  84 STREET	NY	10024	CASEY JONES	212-724-2039	212-724-2765	09,10,11,12,SE	MANHATTAN
04M406 	M	1.0	M406	GLOBAL TECHNOLOGY PREPARATORY	Junior High-Intermediate-Middle	1.0	4	4.0	160 EAST 120 STREET	NY	10035	CHRYSTINA RUSSELL	212-722-1395	212-722-5864	06,07,SE	MANHATTAN
05M410 	M	1.0	M410	THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES	Junior High-Intermediate-Middle	1.0	5	5.0	509 WEST 129 STREET	NY	10027	TRAVIS BROWN	212-690-5977	212-690-5980	06,07,SE	MANHATTAN
03M421 	M	1.0	M421	WEST PREP ACADEMY	Junior High-Intermediate-Middle	1.0	3	3.0	150 WEST 105 STREET	NY	10025	Roberto Padilla	212-362-1674	212-362-2794	06,07,SE	MANHATTAN
02M422 	M	1.0	M422	QUEST TO LEARN	Elementary	1.0	2	2.0	351 WEST  18 STREET	NY	10011	ELISA ARAGON	212-488-3645	212-679-4967	06,07,SE	MANHATTAN
27Q317 	Q	4.0	Q317	WATERSIDE CHILDREN'S STUDIO SCHOOL	Elementary	1.0	27	27.0	190 BEACH 110 STREET	NY	11694	DANA GERENDASI	718-634-1344	718-634-3884	PK,0K,01,02,03,04,SE	ROCKAWAY PARK
27Q318 	Q	4.0	Q318	WATERSIDE SCHOOL FOR LEADERSHIP	Elementary	1.0	27	27.0	190 BEACH 110 STREET	NY	11694	LINDA MUNRO	718-634-1128	718-634-1185	06,07,SE	ROCKAWAY PARK
27Q319 	Q	4.0	Q319	VILLAGE ACADEMY	Elementary	1.0	27	27.0	10-45 NAMEOKE STREET	NY	11691	DORIS LEE	718-471-6042	718-471-6243	06,07,SE	QUEENS
31R861 	R	5.0	R861	STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP	Elementary	1.0	31	31.0	280 REGIS DRIVE	NY	10314	ROSE KERR	718-697-5250	718-697-5260	PK,0K,01,02,06,07,SE	STATEN ISLAND
09X443 	X	2.0	X443	THE FAMILY SCHOOL	Early Childhood	1.0	9	9.0	1116 SHERIDAN AVENUE	NY	10456	PAMELA LEE	718-538-3266	718-538-3364	0K,01,02,03,SE	BRONX
10X447 	X	2.0	X447	CRESTON ACADEMY	Elementary	1.0	10	10.0	125 EAST 181 STREET	NY	10453	PAMELA EDWARDS	718-367-5035	718-367-5176	06,07,SE	BRONX
08X448 	X	2.0	X448	SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP	Junior High-Intermediate-Middle	1.0	8	8.0	885 BOLTON AVENUE	NY	10473	WILLIAM FRACKELTON	718-991-4027	718-991-4807	06,07,SE	BRONX
09X449 	X	2.0	X449	GRANT AVENUE ELEMENTARY SCHOOL	Early Childhood	1.0	9	9.0	250 EAST 164 STREET	NY	10456	KRISTIN ERAT	718-681-6288	718-681-6687	0K,01,02,SE	BRONX
09X454 	X	2.0	X454	SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL	Elementary	1.0	9	9.0	250 EAST 164 STREET	NY	10456	DR. PATRICK AWOSOGBA	718-293-4017	718-293-7396	06,07,SE	BRONX
