Certificate Number,Ownership_Name,DBA Name,Business Address Number,Business Address Street Name,Business Address Full,Business Room Suite,Business Zip,Business Number,Location Number,Class Code,PBC Code,DBA Start Date,Location Start Date,Mailing Address 1,Mailing Address 2,Mailing City/State/Zip Code,Location
354993,SINGH B SINGH R PADAM H ET AL,MEHFIL INDIAN CUISINE         ,600,FOLSOM ST,600 FOLSOM ST,,94107,1,1,8,5812,20020418,20020418,600 FOLSOM ST,,SAN FRANCISCO CA 941071305,"(37.7855351090245, -122.397125180683)"
354895,AZUMBRA TERESA W,TESS FILIPINO RESTAURANT      ,237,ELLIS ST,237 ELLIS ST,,94102,1,1,8,3079,20020416,20020416,1649 E CALAVERAS BLVD APT 3,,MILPITAS CA 950355838,
354881,TUESTA HECTOR I,MONDO CAFFE                   ,602,MISSION ST,602 MISSION ST,,94105,2,1,8,3079,20070526,20070526,602 MISSION ST,,SAN FRANCISCO CA 941053504,"(37.7879732943291, -122.40018505022)"
354778,WIRAT INC,THAI SPICE RESTAURANT         ,1730,POLK ST,1730 POLK ST,,941093617,1,1,8,5800,20020401,20020401,1730 POLK ST,,SAN FRANCISCO CA 941093617,"(37.7928290000526, -122.420847387717)"
354599,STEWART MICHELLE & DESMOND,2ND STREET CAFE               ,142,2ND ST,142 2ND ST,,941053715,1,1,8,5812,20020415,20020415,142 2ND ST,,SAN FRANCISCO CA 941053715,"(37.7872970446217, -122.39936686427)"
354495,KIM OK SUN,WON MI RESTAURANT             ,1545,FILLMORE ST,1545 FILLMORE ST,,94115,2,1,8,3079,20061016,20061016,1545 FILLMORE ST,,SAN FRANCISCO CA 941153515,"(37.7839175476252, -122.433119583605)"
354115,KATGELY LAURENT J,CHEZ SPENCER                  ,82,14TH ST,82 14TH ST,,941034230,1,1,8,3079,20020401,20020401,82 14TH ST,,SAN FRANCISCO CA 941034230,"(37.7688142124283, -122.415110614285)"
353953,LIU WEIHONG,S AND E CAFE                  ,2406,19TH AVE,2406 19TH AVE,,94116,3,1,8,3079,20121001,20121001,2406 19TH AVE,,SAN FRANCISCO CA 941162404,
353854,JOE CABLE CAR RESTURANT INC,JOE'S CABLE CAR RESTURANT     ,4620,MISSION ST,4620 MISSION ST,,941122605,1,1,8,5800,20020101,20020101,4320 MISSION ST,,SAN FRANCISCO CA 941121521,"(37.7243635207253, -122.43540767752)"
353799,TAO CAFE LLC,TAO CAFE                      ,1000,GUERRERO ST,1000 GUERRERO ST,,94110,1,1,8,5812,20020301,20020301,1000 GUERRERO ST,,SAN FRANCISCO CA 941102931,"(37.7549775894054, -122.42350974099)"
353799,TAO CAFE LLC,COMPANY RESTAURANT            ,1000,GUERRERO ST,1000 GUERRERO ST,,94110,2,1,8,5812,20020301,20120815,1000 GUERRERO ST,,SAN FRANCISCO CA 941102931,"(37.7549775894054, -122.42350974099)"
353753,MCCULLUM BOBBY/MCCULLUM DADISI,MCCULLUM & MCCULLUM ENTERPRISE,5148,THIRD ST,5148 THIRD ST,,941242302,1,1,8,5812,20020301,20020301,377 WILDE AVE,,SAN FRANCISCO CA 941342251,"(37.7315164348499, -122.392158645295)"
353749,H F C INC,THE CREPE CAFE                ,PIER,39,PIER 39,D03,94133,1,1,8,5800,20020308,20020308,2390 POWELL ST STE A,,SAN FRANCISCO CA 941331400,
353671,LOGERE INC,CHEZ MAMAN                    ,1453,18TH ST,1453 18TH ST,,94107,2,1,8,5800,20020401,20020801,1453 18TH ST,,SAN FRANCISCO CA 941072801,"(37.7623456105971, -122.397162972746)"
353662,RAINFOREST CAFE INC,RAINFOREST CAFE               ,145,JEFFERSON ST,145 JEFFERSON ST,400,94133,1,1,8,5800,20080101,20080101,1510 WEST LOOP SOUTH,,HOUSTON TX 770270000,"(37.808060936833, -122.414642890921)"
353640,IZZGHAYER MUHANNAD A,ZAIN'S BURGERS                ,100,1ST ST,100 1ST ST,110,94105,2,1,8,3079,20020310,20121201,145 GARDENSIDE DR APT 19,,SAN FRANCISCO CA 941310000,"(37.7894876307586, -122.397593410429)"
353408,OSHA THAI INC,OSHA THAI NOODLE CAFE         ,696,GEARY ST,696 GEARY ST,,94109,2,1,8,5800,20010701,20010701,696 GEARY STREET,,SAN FRANCISCO CA 941020000,"(37.7867704189342, -122.414617535485)"
353408,OSHA THAI INC,OSHA THAI INC                 ,696,GEARY ST,696 GEARY ST,,94109,1,1,8,5800,20010701,20010701,696 GEARY STREET,,SAN FRANCISCO CA 941020000,"(37.7867704189342, -122.414617535485)"
353354,SIMPLY SMOKIN' RECORDS INC,CLUB JAZZ NOUVEAU             ,298,4TH AVE,298 4TH AVE,473,941182468,1,1,8,5800,20011016,20011016,298 4TH AVE #473,,SAN FRANCISCO CA 941182468,"(37.7833010865354, -122.462121966151)"
353354,SIMPLY SMOKIN' RECORDS INC,JAZZ NOUVEAU                  ,2801,LEAVENWORTH ST,2801 LEAVENWORTH ST,,94133,2,1,8,5800,20011016,20030301,298 4TH AVE #473,,SAN FRANCISCO CA 941182468,"(37.8072779738731, -122.419470839885)"
353223,DUMUK GERARD V DUMUK EDMOND V,MIDORI MUSHI                  ,465,GROVE ST,465 GROVE ST,,94102,1,1,8,5812,20020218,20020218,326 SANCHEZ ST,,SAN FRANCISCO CA 941141616,"(37.777450977097, -122.42409059152)"
353136,CONCHAS MERCADO JUAN CARLOS,JUAN CARLOS TORTAS            ,3750,MISSION ST,3750 MISSION ST,,941105843,1,1,8,3079,20020101,20020101,3750 MISSION ST,,SAN FRANCISCO CA 941105843,"(37.7365394480725, -122.424617523062)"
353028,SQUAT & GOBBLE CAFE LLC,SQUAT & GOBBLE CAFE #3        ,3600,16TH ST,3600 16TH ST,,941141566,2,1,8,5812,20020101,20020101,237 FILLMORE ST,,SAN FRANCISCO CA 941173536,"(37.7643914931102, -122.433405680537)"
353028,SQUAT & GOBBLE CAFE LLC,SQUAT & GOBBLE CAFE #5        ,2263,CHESTNUT ST,2263 CHESTNUT ST,,94123,4,1,8,5812,20020101,20060323,237 FILLMORE ST,,SAN FRANCISCO CA 941173536,"(37.7999705179275, -122.440445223741)"
353028,SQUAT & GOBBLE CAFE LLC,SQUAT & GOBBLE CAFE #4        ,1,WEST PORTAL AVE,1 WEST PORTAL AVE,,94127,3,1,8,5812,20020101,20020902,237 FILLMORE ST,,SAN FRANCISCO CA 941173536,"(37.7405922953412, -122.465657220163)"
353028,SQUAT & GOBBLE CAFE LLC,SQUAT & GOBBLE CAFE #1        ,237,FILLMORE ST,237 FILLMORE ST,,94117,1,1,8,5812,20020101,20020101,237 FILLMORE ST,,SAN FRANCISCO CA 941173536,
353027,S & G RESTAURANT MGMT LLC,SQUAT & GOBBLE CAFE #2        ,1428,HAIGHT ST,1428 HAIGHT ST,,94117,1,1,8,5812,20020101,20020101,237 FILLMORE ST,,SAN FRANCISCO CA 941173536,"(37.7703656884447, -122.44596602601)"
353017,LY MAI N,LATTE EXPRESS #5              ,646,KEARNY ST,646 KEARNY ST,,94108,1,1,8,3079,20020301,20110401,646 KEARNY ST,,SAN FRANCISCO CA 941081830,"(37.7942377458957, -122.404549028801)"
352996,MAHMOUD ADEL M,SPROUTS                       ,3,EMBARCADERO CTR,3 EMBARCADERO CTR,,94111,1,1,8,3079,20020214,20020214,6305 JERILYNN AVE,,RICHMOND CA 948064241,
352884,BOLLYWOOD INC,BOMBAY BOLLYWOOD INDIAN CUISIN,418,BEACH ST,418 BEACH ST,,94133,1,1,8,5800,20020212,20020212,5733 STEVENSON BLVD,,NEWARK CA 945605301,"(37.8075126516132, -122.416033470838)"
352860,REAL HOSPITALITY GROUP INC,ZINGARI RISTORANTE            ,501,POST ST,501 POST ST,,941021228,1,1,8,5800,20010101,20010101,501 POST ST,,SAN FRANCISCO CA 941021228,"(37.7878251924805, -122.410370532406)"
352667,GROVE-FILLMORE INC,THE GROVE FILLMORE            ,2016,FILLMORE ST,2016 FILLMORE ST,,94115,1,2,8,5800,20020220,20020220,"333 GRANT AVENUE, #704",,SAN FRANCISCO CA 941080000,"(37.7881945724937, -122.43343435728)"
352519,GOURMET CATERING LLC,CAFFE PARADISO                ,1,MARKET PLZ,1 MARKET PLZ,,94105,2,2,8,5800,20020201,20050501,180 SPEAR ST,,SAN FRANCISCO CA 941051503,"(37.7938715193979, -122.394865238488)"
352519,GOURMET CATERING LLC,PASTA PARADISO                ,180,SPEAR ST,180 SPEAR ST,,941051503,1,1,8,5800,20020201,20070505,180 SPEAR ST,,SAN FRANCISCO CA 941051503,"(37.791351839164, -122.393110431176)"
352519,GOURMET CATERING LLC,PASTA PARADISO                ,1,MARKET ST,1 MARKET ST,,94104,1,3,8,5800,20020201,20070505,180 SPEAR ST,,SAN FRANCISCO CA 941051503,"(37.7938715193979, -122.394865238488)"
352519,GOURMET CATERING LLC,CAFFE PARADISO                ,180,SPEAR ST,180 SPEAR ST,,941051503,2,1,8,5800,20020201,20020201,180 SPEAR ST,,SAN FRANCISCO CA 941051503,"(37.791351839164, -122.393110431176)"
352408,SIVONGSA BOUNSOM,LATTE EXPRESS #3 A            ,448,BEACH ST,448 BEACH ST,,94133,1,1,8,3079,20020101,20020101,448 BEACH ST,,SAN FRANCISCO CA 941331102,
352334,ON THE STEM LLC,AMANTE                        ,570,GREEN ST,570 GREEN ST,,94133,1,1,8,5800,20020110,20020110,570 GREEN ST,,SAN FRANCISCO CA 941333920,"(37.7997709280734, -122.40855094473)"
352304,CEN IX ADI IRENE,LOL TUN                       ,2341,FOLSOM ST,2341 FOLSOM ST,,94110,1,1,8,3079,20020128,20020128,2341 FOLSOM ST,,SAN FRANCISCO CA 941102010,"(37.7598509149539, -122.414424788078)"
352255,MONT BLANC PIZZERIAS,ROUND TABLE PIZZA             ,737,PORTALA DR,737 PORTALA DR,,941271209,1,3,8,5800,20101231,20110101,737 PORTOLA DR,,SAN FRANCISCO CA 941271209,"(37.7438993219385, -122.453504898318)"
352255,MONT BLANC PIZZERIAS,THE HACINDA                   ,2350,GOLDEN GATE AVE,2350 GOLDEN GATE AVE,,94117,4,1,8,5800,20101231,20101231,737 PORTOLA DR,,SAN FRANCISCO CA 941271209,
352255,MONT BLANC PIZZERIAS,POPS SANDWICH SHOP            ,737,PORTOLA DR,737 PORTOLA DR,,94127,2,1,8,5800,20101231,20110101,737 PORTOLA DR,,SAN FRANCISCO CA 941271209,"(37.7438993219385, -122.453504898318)"
352189,TOFUKING EXPRESS INC,TOFUKING EXPRESS INC          ,1256,15TH AVE,1256 15TH AVE,,94122,1,1,8,5800,20020123,20040801,1256 15TH AVE,,SAN FRANCISCO CA 941222006,
352127,CHOW LLC,CHOW                          ,215,CHURCH ST,215 CHURCH ST,,94114,1,1,8,5800,20020101,20020101,215 CHURCH STREET,,SAN FRANCISCO CA 941141310,"(37.7671908839208, -122.428560929769)"
351937,SITIO ENTERTAINMENT INC,UP & DOWN CLUB                ,1151,FOLSOM ST,1151 FOLSOM ST,,94103,2,1,8,5800,20020201,20020221,3338 16TH ST,,SAN FRANCISCO CA 941141787,"(37.7756790523615, -122.408767028501)"
351937,SITIO ENTERTAINMENT INC,SITIO                         ,1151,FOLSOM ST,1151 FOLSOM ST,,94103,1,1,8,5800,20020201,20020201,3338 16TH ST,,SAN FRANCISCO CA 941141787,"(37.7756790523615, -122.408767028501)"
351919,MUDDY WATERS COFFEEHOUSE INC,BLUE FIG THE                  ,990,VALENCIA ST,990 VALENCIA ST,,94110,4,1,8,5800,20020101,20100601,1304 VALENCIA ST,,SAN FRANCISCO CA 941103715,"(37.7571585302034, -122.421477285422)"
351919,MUDDY WATERS COFFEEHOUSE INC,MUDDYS COFFEE HOUSE           ,1304,VALENCIA ST,1304 VALENCIA ST,,941103715,1,1,8,5800,20020101,20020101,1304 VALENCIA ST,,SAN FRANCISCO CA 941103715,"(37.7518511411228, -122.42093463475)"
351919,MUDDY WATERS COFFEEHOUSE INC,MUDDY WATERS COFFEE HOUSE     ,521,VALENCIA ST,521 VALENCIA ST,,941101114,2,1,8,5800,20020101,20020101,1304 VALENCIA ST,,SAN FRANCISCO CA 941103715,"(37.7645046547495, -122.42158237366)"
351860,E KOMO MAI,E KOMO MAI                    ,2652,JUDAH ST,2652 JUDAH ST,,94122,1,1,8,5800,20020106,20020106,2652 JUDAH ST,,SAN FRANCISCO CA 941221432,"(37.7612928997953, -122.490716326795)"
351816,KOCER INC,RISTORANTE TI PIACERA         ,1507,POLK ST,1507 POLK ST,,941093606,2,1,8,5800,20020101,20020123,1507 POLK ST,,SAN FRANCISCO CA 941093606,"(37.7908281466218, -122.420969005022)"
351762,SCHROEDER'S CAFE INC,SCHROEDER'S CAFE - SCHROEDER'S,240,FRONT ST,240 FRONT ST,,94111,2,1,8,5800,20020101,20111111,240 FRONT ST,,SAN FRANCISCO CA 941114403,
351750,YUMMY TUMMY LLC,MOZZARELLA DI BUFALA PZZRA II ,69,WEST PORTAL AVE,69 WEST PORTAL AVE,,941271303,1,1,8,5800,20020101,20020101,69 WEST PORTAL AVE,,SAN FRANCISCO CA 941271303,"(37.7399622822215, -122.46636617314)"
351717,HON SO INC,NEW ASIA RESTAURANT           ,772,PACIFIC AVE,772 PACIFIC AVE,,941334440,1,1,8,5800,20020201,20020201,772 PACIFIC AVE,,SAN FRANCISCO CA 941334440,"(37.7970086153978, -122.408016263878)"
351654,GOODMAN KEITH L,CELLAR THE                    ,685,SUTTER ST,685 SUTTER ST,,941021017,1,1,8,3079,20020107,20020107,685 SUTTER ST,,SAN FRANCISCO CA 941021017,
351430,BROOKS MOZELL,MOZELL'S KITCHEN              ,6286,3RD ST,6286 3RD ST,,941243110,1,1,8,3079,19890116,19890116,209 BRIDGEVIEW,,SAN FRANCISCO CA 941242232,"(37.7209978766169, -122.396628351605)"
351337,BLUE COAST RESTAURANT LLC,V RESTAURANT & WINE BAR       ,665,BUSH ST,665 BUSH ST,,94108,1,1,8,5800,20011201,20011201,665 BUSH ST,,SAN FRANCISCO CA 941083510,"(37.7900100823986, -122.408439826311)"
351337,BLUE COAST RESTAURANT LLC,SOLEA RESTAURANT              ,665,BUSH ST,665 BUSH ST,,94108,2,1,8,5800,20011201,20020511,665 BUSH ST,,SAN FRANCISCO CA 941083510,"(37.7900100823986, -122.408439826311)"
351245,PIZZA FOODS INC,ROUND TABLE PIZZA             ,801,VAN NESS AVE,801 VAN NESS AVE,,94109,2,1,8,5800,20120530,20120530,801 VAN NESS AVENUE,,SAN FRANCISCO CA 941097809,"(37.7829912445073, -122.421249045092)"
351226,SHALVA INC,CHEZ PAPA                     ,1401,18TH ST,1401 18TH ST,,94107,2,1,8,5800,20100623,20100623,1401 18TH ST,,SAN FRANCISCO CA 941072801,"(37.7624350755851, -122.396822742138)"
351012,MONTES GUADALUPE S,EL SOL                        ,1750,MISSION ST,1750 MISSION ST,10,941032453,1,1,8,3079,20020101,20020101,200 FRANCE AVE,,SAN FRANCISCO CA 941123506,"(37.7690900057858, -122.420364886048)"
350917,TAN ZHAO AI,AI OCEAN CAFE                 ,380,BUSH ST,380 BUSH ST,6,94104,1,1,8,3079,20011205,20011205,380 BUSH ST #6,,SAN FRANCISCO CA 941042859,"(37.7909845741834, -122.403849484039)"
350897,CAVALLINO ENTERPRISES LLC,COPPA D ORO                   ,3166,24TH ST,3166 24TH ST,,941104033,1,1,8,5812,20020101,20020101,40 CHAVES AVE,,SAN FRANCISCO CA 941271709,"(37.7526123807168, -122.415652478994)"
350859,WANG FANG,SUSHI YA JAPANESE RESTAURANT  ,55,CYRIL MAGNIN ST,55 CYRIL MAGNIN ST,,94102,2,1,8,3079,20011210,20020115,55 CYRIL MAGNIN ST,,SAN FRANCISCO CA 941022812,"(37.7848782414121, -122.408964785271)"
350855,HARARAH RATIBA M,901 COLUMBUS                  ,901,COLUMBUS AVE,901 COLUMBUS AVE,,94133,1,1,8,3079,20011201,20011201,118 MORTON DR,,DALY CITY CA 940154416,"(37.8028948294288, -122.41433392757)"
350825,PROKOPOS MIKE & MARINA,CHICK-N-DELI                  ,5392,MISSION ST,5392 MISSION ST,,941123738,1,1,8,3079,20011201,20011201,5392 MISSION ST,,SAN FRANCISCO CA 941123738,"(37.7138354727938, -122.443803861983)"
350794,IL MASSIMO DEL PANINO INC,IL MASSIMO CAFE LOUNGE        ,5,EMBARCADERO CTR,5 EMBARCADERO CTR,,94111,2,1,8,5800,20011001,20080101,441 WASHINGTON ST,,SAN FRANCISCO CA 941112309,"(37.7943310161356, -122.395811054956)"
350794,IL MASSIMO DEL PANINO INC,IL MASSIMO DEL PANINO         ,441,WASHINGTON ST,441 WASHINGTON ST,,941112309,1,1,8,5800,20011001,20011001,441 WASHINGTON ST,,SAN FRANCISCO CA 941112309,"(37.7955476230604, -122.401114625527)"
350793,TAIC-SAN FRANCISCO INC,THE ART INSTITUTE OF CA-SF    ,1170,MARKET ST,1170 MARKET ST,,941024908,2,1,8,5800,20020401,20020401,210 6TH AVE 33RD FL,,PITTSBURGH PA 152222603,"(37.7794969046082, -122.41430120672)"
350793,TAIC-SAN FRANCISCO INC,BISTRO 10 UN                  ,1170,MARKET ST 10 UN PLAZA,1170 MARKET ST 10 UN PLAZA,,94102,3,1,8,5800,20020401,20100115,210 6TH AVE 33RD FL,,PITTSBURGH PA 152222603,
350604,MAHMOUD ASSAF,GONDOLA                       ,15,COLUMBUS AVE,15 COLUMBUS AVE,,94111,1,1,8,3079,20011005,20011005,15 COLUMBUS AVE,,SAN FRANCISCO CA 941112101,"(37.7956668586619, -122.403856129423)"
350561,KAWTHAR INC,TOGO'S                        ,301,HOWARD ST,301 HOWARD ST,120,94105,2,2,8,5800,20010706,20060822,1055 ROLLINS RD APT 306,,BURLINGAME CA 940102592,"(37.7894977981047, -122.394265178928)"
350553,BERKEY STEPHEN C,DIVAS                         ,1081,POST ST,1081 POST ST,,941095602,1,1,8,3079,20011108,20011108,1081 POST ST,,SAN FRANCISCO CA 941095602,"(37.7866204318164, -122.419486949754)"
350553,BERKEY STEPHEN C,MOTHERLODE THE                ,1081,POST ST,1081 POST ST,,94109,2,1,8,3079,20011108,20020624,1081 POST ST,,SAN FRANCISCO CA 941095602,"(37.7866204318164, -122.419486949754)"
350520,DJORDJEVIC ALEXANDER,TWIST                         ,112,BRANNAN ST,112 BRANNAN ST,,94112,1,1,8,3079,20020302,20020302,1630 NORTH MAIN ST #274,,WALNUT CREEK CA 945964609,
350393,SA JAE HYO,MY TOFU HOUSE                 ,4627,GEARY BLVD,4627 GEARY BLVD,,94118,1,1,8,3079,20011203,20011203,4627 GEARY BLVD,,SAN FRANCISCO CA 941182906,"(37.7804933752077, -122.469077774805)"
350330,BOCCARA MICHIKO,RUE LEPIC RESTAURANT          ,900,PINE ST,900 PINE ST,,941082907,1,1,8,3079,20020101,20020101,900 PINE ST,,SAN FRANCISCO CA 941082907,"(37.7909746237319, -122.410873013123)"
350309,ZERAI SIMON & ASEFAW MEHARI,CABLE CAR COFFEE              ,902,MARKET ST,902 MARKET ST,,941022804,1,1,8,5812,20011108,20011108,410 PIERCE ST APT #2,,SAN FRANCISCO CA 941172470,"(37.7843371299582, -122.408087989316)"
350147,DAJANI KAYED A,CITY KINETICS                 ,123,MISSION ST,123 MISSION ST,,94105,2,1,8,3079,20030520,20030520,123 MISSION ST,,SAN FRANCISCO CA 941051551,"(37.7918822227179, -122.394339052029)"
350059,PIZZA PRADA INC,PIZZA PRADA                   ,239,POWELL ST,239 POWELL ST,,941022205,1,1,8,5800,20010801,20010801,239 POWELL ST,,SAN FRANCISCO CA 941022205,"(37.7869251424914, -122.408422046642)"
350022,LOPEZ-CAZARES INC,BONANZA RESTAURANT            ,16,TOLAND ST,16 TOLAND ST,,941241116,1,1,8,5800,20011016,20011016,16 TOLAND ST,,SAN FRANCISCO CA 941241116,"(37.7468894798041, -122.396510292342)"
349952,FOURTH & BRYANT INC,HOTEL UTAH SALOON THE         ,500,4TH ST,500 4TH ST,,941071609,1,1,8,5800,20011015,20011015,1701 OCTAVIA ST,,SAN FRANCISCO CA 941094326,"(37.7792928930177, -122.398131179959)"
349946,TIEU KIMBERLY H,SANDWICH CO THE               ,220,BUSH ST,220 BUSH ST,126,94104,1,1,8,3079,20011001,20011001,220 BUSH ST #126,,SAN FRANCISCO CA 941043555,"(37.791392059408, -122.401306986648)"
349747,TAM SIMON KIN MAN,MINI CAFE & FRENCH SANDWICH   ,28,VAN NESS AVE,28 VAN NESS AVE,,941026013,1,1,8,3079,20011010,20011010,28 VAN NESS AVE,,SAN FRANCISCO CA 941026013,"(37.776011570297, -122.418946625531)"
349711,PESCE LLC,PESCE                         ,2223,MARKET ST,2223 MARKET ST,,94114,2,1,8,5800,20010123,20130805,2223 MARKET ST,,SAN FRANCISCO CA 941141612,"(37.7650843879746, -122.43140943181)"
349638,LEE SHEENA F,PEBBLES CAFE                  ,2852,DIAMOND ST,2852 DIAMOND ST,,94131,1,1,8,3079,20011016,20011016,2852 DIAMOND ST,,SAN FRANCISCO CA 941313055,"(37.7338031343663, -122.434241597618)"
349386,ZIELINSKI JOSEPH B,SEA BREEZE CAFE               ,3940,JUDAH ST,3940 JUDAH ST,,94122,1,1,8,3079,20011004,20011004,3940 JUDAH ST,,SAN FRANCISCO CA 941221121,"(37.7606286153802, -122.504581950746)"
349297,NAZZAL SALIM,JAYS CHEESESTEAK #2           ,553,DIVISADERO ST,553 DIVISADERO ST,,94117,1,1,8,3079,20011101,20011101,553 DIVISADERO ST,,SAN FRANCISCO CA 941172212,"(37.7746934319665, -122.438025162097)"
349098,YOO JISOO & JULIE C,JULIE'S KITCHEN               ,250,MONTGOMERY ST,250 MONTGOMERY ST,,94104,2,1,8,3079,20011015,20050223,133 POINT LOBOS AVE,,SAN FRANCISCO CA 941211442,"(37.7915827291307, -122.402275539119)"
349098,YOO JISOO & JULIE C,JULIE'S KITCHEN               ,50,FREMONT ST,50 FREMONT ST,,94105,3,1,8,3079,20011015,20060711,133 POINT LOBOS AVE,,SAN FRANCISCO CA 941211442,"(37.790304384077, -122.397365064635)"
349092,DRISHTI ENTERPRISES USA INC,CAFE LIL BEAN                 ,754,POST ST,754 POST ST,,941096176,1,1,8,5800,20010921,20010921,754 POST ST,,SAN FRANCISCO CA 941096176,"(37.7878257799045, -122.41432951488)"
348913,DECATUR PARTNERS LLC,MIMIS                         ,485,PINE ST,485 PINE ST,,94104,1,1,8,5800,20031231,20031231,473 JACKSON ST 3RD FL,,SAN FRANCISCO CA 941111607,"(37.7915719377834, -122.403759958752)"
348824,WALLIS THE,MATTERHORN SWISS RESTAURANT/BA,2323,VAN NESS AVE,2323 VAN NESS AVE,,941091836,1,1,8,5800,19940926,19940926,2323 VAN NESS AVE,,SAN FRANCISCO CA 941091836,"(37.7972422668337, -122.424110839077)"
348637,2020 FILLMORE LLC,HARRY'S BAR                   ,2020,FILLMORE ST,2020 FILLMORE ST,,94115,1,1,8,5800,20010901,20010901,223 SUTTER ST,,SAN FRANCISCO CA 941084401,"(37.7883512465057, -122.433432681276)"
348566,SAKE BOMB INC,KOHIME JAPANESE RESTAURANT    ,614,PINE ST,614 PINE ST,,941083251,1,1,8,5800,20010828,20010828,614 PINE ST,,SAN FRANCISCO CA 941083251,"(37.7916435205759, -122.405984970148)"
348561,XEBAT CORPORATION,BOCCE CAFE & RESTAURANT       ,478,GREEN ST,478 GREEN ST,,94133,1,1,8,5800,20010828,20010828,478 GREEN ST,,SAN FRANCISCO CA 941334029,"(37.8000224400895, -122.407143154343)"
348352,SANG & SANG FOOD SERVICE INC,1/3 LB ORIGINAL GIANT BURGER  ,3751,GEARY BLVD,3751 GEARY BLVD,,94118,1,1,8,5800,20010901,20010901,3751 GEARY BLVD,,SAN FRANCISCO CA 941183208,"(37.7810437444145, -122.459847812138)"
348287,MING TAI WUN-TUN NOODLE INC,MING TAI WUN-TUN NOODLE INC   ,2455,NORIEGA ST,2455 NORIEGA ST,,941224241,1,1,8,5800,20010801,20010801,2455 NORIEGA ST,,SAN FRANCISCO CA 941224241,"(37.7534141157045, -122.49021258337)"
348269,GOLD CORNER INC,GOLD CORNER CAFE              ,2723,OAKDALE AVE,2723 OAKDALE AVE,,94124,1,1,8,5800,20010815,20010815,2723 OAKDALE AVE,,SAN FRANCISCO CA 941241525,
348262,MONIEM AHMED,RED DOOR CAFE                 ,1608,BUSH ST,1608 BUSH ST,,94109,5,1,8,3079,20091101,20091101,1608 BUSH ST,,SAN FRANCISCO CA 941095308,
348251,VILLANUEVA GERALDINE M,MACRO MARKETING A'S GOODIES   ,447,SUTTER ST,447 SUTTER ST,403,94108,2,1,8,3079,20010815,20110222,6253 DOUGHERTY RD #6304,,DUBLIN CA 945680000,"(37.789031018515, -122.407858538895)"
348250,CARRACCI TONY D,POUND SF/TCS ROAD HOUSE       ,PIER,96,PIER 96,,94124,1,1,8,3079,20010901,20010901,15 WOODLAND AVE STE B,,SAN RAFAEL CA 949010000,
348163,PRACHIMA INC,SUBWAY #3066                  ,1500,FILLMORE ST,1500 FILLMORE ST,,94132,3,1,8,5800,20010815,20030620,PO BOX #640900,,SAN FRANCISCO CA 941640900,"(37.7849234397721, -122.433299084291)"
348163,PRACHIMA INC,SUBWAY #4066                  ,5650,GEARY ST,5650 GEARY ST,,94118,4,1,8,5800,20010815,20050615,PO BOX #640900,,SAN FRANCISCO CA 941640900,
348163,PRACHIMA INC,SUBWAY #16604                 ,753,POLK ST,753 POLK ST,,94109,2,1,8,5800,20010815,20030620,PO BOX #640900,,SAN FRANCISCO CA 941640900,
348163,PRACHIMA INC,SUBWAY                        ,2001,VAN NESS AVE,2001 VAN NESS AVE,B,941093035,1,1,8,5800,20010815,20010815,PO BOX #640900,,SAN FRANCISCO CA 941640900,"(37.7940796838345, -122.423538690742)"
347948,CONARY & MURPHY LLC,MURPHYS EXCHANGE              ,217,KEARNY ST,217 KEARNY ST,,94104,1,1,8,5812,20010815,20010815,217 KEARNY ST,,SAN FRANCISCO CA 941084502,"(37.7900920591291, -122.404135190797)"
347923,JIN WEI/LI PEI XIA,TAZAKI SUSHI                  ,3420,JUDAH ST,3420 JUDAH ST,,94122,2,1,8,5812,19980801,20040101,3420 JUDAH ST,,SAN FRANCISCO CA 941221327,"(37.7609863408023, -122.498805905926)"
347911,RICHMAN RICK,SAN FRANCISCO FUNNEL CAKES    ,556,RAMSELL ST,556 RAMSELL ST,,94132,3,1,8,3079,20100824,20120701,556 RAMSELL ST,,SAN FRANCISCO CA 941322732,"(37.7207586091535, -122.465990453964)"
347911,RICHMAN RICK,CALIFORNIA FAVORITES          ,556,RAMSELL ST,556 RAMSELL ST,,94132,2,1,8,3079,20100824,20100824,556 RAMSELL ST,,SAN FRANCISCO CA 941322732,"(37.7207586091535, -122.465990453964)"
347781,BHR OPERATIONS LLC,HOLIDAY INN FISHERMAN'S WHARF ,1300,COLUMBUS AVE,1300 COLUMBUS AVE,,94133,3,1,8,5800,20010701,20010701,1300 COLUMBUS AVE,,SAN FRANCISCO CA 941333901,"(37.8064339745344, -122.418070877246)"
347781,BHR OPERATIONS LLC,THE RESTAURANT                ,480,SUTTER ST,480 SUTTER ST,,94133,8,1,8,5800,20010701,20090401,1300 COLUMBUS AVE,,SAN FRANCISCO CA 941333901,"(37.7895479673624, -122.40830349944)"
